TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"8262014","Sorcery Contested Realm","Arthurian Legends","Sir Tom Thumb","","","Unique","Moderately Played","","","","","","0","",""
"8262015","Sorcery Contested Realm","Arthurian Legends","Sir Tom Thumb","","","Unique","Heavily Played","","","","","","0","",""
"8262016","Sorcery Contested Realm","Arthurian Legends","Sir Tom Thumb","","","Unique","Damaged","","","","","","0","",""
"8262017","Sorcery Contested Realm","Arthurian Legends","Sir Tom Thumb (Foil)","","","Unique","Near Mint Foil","7.14","","16.0400","16.0400","","0","",""
"8262018","Sorcery Contested Realm","Arthurian Legends","Sir Tom Thumb (Foil)","","","Unique","Lightly Played Foil","4.99","","","","","0","",""
"8262019","Sorcery Contested Realm","Arthurian Legends","Sir Tom Thumb (Foil)","","","Unique","Moderately Played Foil","","","","","","0","",""
"8262020","Sorcery Contested Realm","Arthurian Legends","Sir Tom Thumb (Foil)","","","Unique","Heavily Played Foil","","","","","","0","",""
"8262021","Sorcery Contested Realm","Arthurian Legends","Sir Tom Thumb (Foil)","","","Unique","Damaged Foil","","","","","","0","",""
"8262022","Sorcery Contested Realm","Arthurian Legends","Sir Tristan","","","Unique","Near Mint","0.29","","1.4800","0.1700","","0","",""
"8262023","Sorcery Contested Realm","Arthurian Legends","Sir Tristan","","","Unique","Lightly Played","0.25","","1.5100","0.2000","","0","",""
"8262024","Sorcery Contested Realm","Arthurian Legends","Sir Tristan","","","Unique","Moderately Played","","","","","","0","",""
"8262025","Sorcery Contested Realm","Arthurian Legends","Sir Tristan","","","Unique","Heavily Played","","","","","","0","",""
"8262026","Sorcery Contested Realm","Arthurian Legends","Sir Tristan","","","Unique","Damaged","","","","","","0","",""
"8262027","Sorcery Contested Realm","Arthurian Legends","Sir Tristan (Foil)","","","Unique","Near Mint Foil","5.70","","8.9800","7.9800","","0","",""
"8262028","Sorcery Contested Realm","Arthurian Legends","Sir Tristan (Foil)","","","Unique","Lightly Played Foil","","","","","","0","",""
"8262029","Sorcery Contested Realm","Arthurian Legends","Sir Tristan (Foil)","","","Unique","Moderately Played Foil","","","","","","0","",""
"8262030","Sorcery Contested Realm","Arthurian Legends","Sir Tristan (Foil)","","","Unique","Heavily Played Foil","","","","","","0","",""
"8262031","Sorcery Contested Realm","Arthurian Legends","Sir Tristan (Foil)","","","Unique","Damaged Foil","","","","","","0","",""
"8262032","Sorcery Contested Realm","Arthurian Legends","Sir Yvain","","","Unique","Near Mint","5.84","","5.1900","5.1900","","0","",""
"8262033","Sorcery Contested Realm","Arthurian Legends","Sir Yvain","","","Unique","Lightly Played","2.97","","","","","0","",""
"8262034","Sorcery Contested Realm","Arthurian Legends","Sir Yvain","","","Unique","Moderately Played","","","","","","0","",""
"8262035","Sorcery Contested Realm","Arthurian Legends","Sir Yvain","","","Unique","Heavily Played","","","","","","0","",""
"8262036","Sorcery Contested Realm","Arthurian Legends","Sir Yvain","","","Unique","Damaged","","","","","","0","",""
"8262037","Sorcery Contested Realm","Arthurian Legends","Sir Yvain (Foil)","","","Unique","Near Mint Foil","55.36","","51.9800","46.9900","","0","",""
"8262038","Sorcery Contested Realm","Arthurian Legends","Sir Yvain (Foil)","","","Unique","Lightly Played Foil","","","","","","0","",""
"8262039","Sorcery Contested Realm","Arthurian Legends","Sir Yvain (Foil)","","","Unique","Moderately Played Foil","","","","","","0","",""
"8262040","Sorcery Contested Realm","Arthurian Legends","Sir Yvain (Foil)","","","Unique","Heavily Played Foil","","","","","","0","",""
"8262041","Sorcery Contested Realm","Arthurian Legends","Sir Yvain (Foil)","","","Unique","Damaged Foil","","","","","","0","",""
"8262042","Sorcery Contested Realm","Arthurian Legends","Sisters of Avalon","","","Exceptional","Near Mint","0.17","","1.4500","0.1400","","0","",""
"8262043","Sorcery Contested Realm","Arthurian Legends","Sisters of Avalon","","","Exceptional","Lightly Played","","","1.5400","0.2300","","0","",""
"8262044","Sorcery Contested Realm","Arthurian Legends","Sisters of Avalon","","","Exceptional","Moderately Played","","","","","","0","",""
"8262045","Sorcery Contested Realm","Arthurian Legends","Sisters of Avalon","","","Exceptional","Heavily Played","","","","","","0","",""
"8262046","Sorcery Contested Realm","Arthurian Legends","Sisters of Avalon","","","Exceptional","Damaged","","","","","","0","",""
"8262047","Sorcery Contested Realm","Arthurian Legends","Sisters of Avalon (Foil)","","","Exceptional","Near Mint Foil","2.67","","5.0000","5.0000","","0","",""
"8262048","Sorcery Contested Realm","Arthurian Legends","Sisters of Avalon (Foil)","","","Exceptional","Lightly Played Foil","","","8.5400","2.5500","","0","",""
"8262049","Sorcery Contested Realm","Arthurian Legends","Sisters of Avalon (Foil)","","","Exceptional","Moderately Played Foil","","","","","","0","",""
"8262050","Sorcery Contested Realm","Arthurian Legends","Sisters of Avalon (Foil)","","","Exceptional","Heavily Played Foil","","","","","","0","",""
"8262051","Sorcery Contested Realm","Arthurian Legends","Sisters of Avalon (Foil)","","","Exceptional","Damaged Foil","","","","","","0","",""
"8262052","Sorcery Contested Realm","Arthurian Legends","Sly Fox","","","Ordinary","Near Mint","0.10","","1.3200","0.0100","","0","",""
"8262053","Sorcery Contested Realm","Arthurian Legends","Sly Fox","","","Ordinary","Lightly Played","","","1.5100","0.2000","","0","",""
"8262054","Sorcery Contested Realm","Arthurian Legends","Sly Fox","","","Ordinary","Moderately Played","","","","","","0","",""
"8262055","Sorcery Contested Realm","Arthurian Legends","Sly Fox","","","Ordinary","Heavily Played","","","","","","0","",""
"8262056","Sorcery Contested Realm","Arthurian Legends","Sly Fox","","","Ordinary","Damaged","","","","","","0","",""
"8262057","Sorcery Contested Realm","Arthurian Legends","Sly Fox (Foil)","","","Ordinary","Near Mint Foil","1.49","","2.3600","1.0500","","0","",""
"8262058","Sorcery Contested Realm","Arthurian Legends","Sly Fox (Foil)","","","Ordinary","Lightly Played Foil","0.95","","4.3100","3.0000","","0","",""
"8262059","Sorcery Contested Realm","Arthurian Legends","Sly Fox (Foil)","","","Ordinary","Moderately Played Foil","","","","","","0","",""
"8262060","Sorcery Contested Realm","Arthurian Legends","Sly Fox (Foil)","","","Ordinary","Heavily Played Foil","","","","","","0","",""
"8262061","Sorcery Contested Realm","Arthurian Legends","Sly Fox (Foil)","","","Ordinary","Damaged Foil","","","","","","0","",""
"8262062","Sorcery Contested Realm","Arthurian Legends","Snowball","","","Exceptional","Near Mint","0.17","","1.4000","0.0900","","0","",""
"8262063","Sorcery Contested Realm","Arthurian Legends","Snowball","","","Exceptional","Lightly Played","0.18","","1.5100","0.2000","","0","",""
"8262064","Sorcery Contested Realm","Arthurian Legends","Snowball","","","Exceptional","Moderately Played","","","","","","0","",""
"8262065","Sorcery Contested Realm","Arthurian Legends","Snowball","","","Exceptional","Heavily Played","","","","","","0","",""
"8262066","Sorcery Contested Realm","Arthurian Legends","Snowball","","","Exceptional","Damaged","","","","","","0","",""
"8262067","Sorcery Contested Realm","Arthurian Legends","Snowball (Foil)","","","Exceptional","Near Mint Foil","1.93","","2.8000","1.4900","","0","",""
"8262068","Sorcery Contested Realm","Arthurian Legends","Snowball (Foil)","","","Exceptional","Lightly Played Foil","","","7.8400","1.8500","","0","",""
"8262069","Sorcery Contested Realm","Arthurian Legends","Snowball (Foil)","","","Exceptional","Moderately Played Foil","","","","","","0","",""
"8262070","Sorcery Contested Realm","Arthurian Legends","Snowball (Foil)","","","Exceptional","Heavily Played Foil","","","","","","0","",""
"8262071","Sorcery Contested Realm","Arthurian Legends","Snowball (Foil)","","","Exceptional","Damaged Foil","","","","","","0","",""
"8262072","Sorcery Contested Realm","Arthurian Legends","Spearmarshal","","","Elite","Near Mint","0.27","","1.5500","0.2400","","0","",""
"8262073","Sorcery Contested Realm","Arthurian Legends","Spearmarshal","","","Elite","Lightly Played","0.23","","1.5400","0.2300","","0","",""
"8262074","Sorcery Contested Realm","Arthurian Legends","Spearmarshal","","","Elite","Moderately Played","","","","","","0","",""
"8262075","Sorcery Contested Realm","Arthurian Legends","Spearmarshal","","","Elite","Heavily Played","","","","","","0","",""
"8262076","Sorcery Contested Realm","Arthurian Legends","Spearmarshal","","","Elite","Damaged","","","","","","0","",""
"8262077","Sorcery Contested Realm","Arthurian Legends","Spearmarshal (Foil)","","","Elite","Near Mint Foil","4.70","","5.0000","5.0000","","0","",""
"8262078","Sorcery Contested Realm","Arthurian Legends","Spearmarshal (Foil)","","","Elite","Lightly Played Foil","","","","","","0","",""
"8262079","Sorcery Contested Realm","Arthurian Legends","Spearmarshal (Foil)","","","Elite","Moderately Played Foil","","","","","","0","",""
"8262080","Sorcery Contested Realm","Arthurian Legends","Spearmarshal (Foil)","","","Elite","Heavily Played Foil","","","","","","0","",""
"8262081","Sorcery Contested Realm","Arthurian Legends","Spearmarshal (Foil)","","","Elite","Damaged Foil","","","","","","0","",""
"8262082","Sorcery Contested Realm","Arthurian Legends","Squeakers","","","Ordinary","Near Mint","0.09","","1.3300","0.0200","","0","",""
"8262083","Sorcery Contested Realm","Arthurian Legends","Squeakers","","","Ordinary","Lightly Played","","","1.5100","0.2000","","0","",""
"8262084","Sorcery Contested Realm","Arthurian Legends","Squeakers","","","Ordinary","Moderately Played","","","","","","0","",""
"8262085","Sorcery Contested Realm","Arthurian Legends","Squeakers","","","Ordinary","Heavily Played","","","","","","0","",""
"8262086","Sorcery Contested Realm","Arthurian Legends","Squeakers","","","Ordinary","Damaged","","","","","","0","",""
"8262087","Sorcery Contested Realm","Arthurian Legends","Squeakers (Foil)","","","Ordinary","Near Mint Foil","1.32","","2.0400","0.7300","","0","",""
"8262088","Sorcery Contested Realm","Arthurian Legends","Squeakers (Foil)","","","Ordinary","Lightly Played Foil","","","","","","0","",""
"8262089","Sorcery Contested Realm","Arthurian Legends","Squeakers (Foil)","","","Ordinary","Moderately Played Foil","","","","","","0","",""
"8262090","Sorcery Contested Realm","Arthurian Legends","Squeakers (Foil)","","","Ordinary","Heavily Played Foil","","","","","","0","",""
"8262091","Sorcery Contested Realm","Arthurian Legends","Squeakers (Foil)","","","Ordinary","Damaged Foil","","","","","","0","",""
"8262092","Sorcery Contested Realm","Arthurian Legends","Stealth (Box Topper)","","","","Near Mint","0.46","","1.7600","0.4500","","0","",""
"8262093","Sorcery Contested Realm","Arthurian Legends","Stealth (Box Topper)","","","","Lightly Played","","","","","","0","",""
"8262094","Sorcery Contested Realm","Arthurian Legends","Stealth (Box Topper)","","","","Moderately Played","","","","","","0","",""
"8262095","Sorcery Contested Realm","Arthurian Legends","Stealth (Box Topper)","","","","Heavily Played","","","","","","0","",""
"8262096","Sorcery Contested Realm","Arthurian Legends","Stealth (Box Topper)","","","","Damaged","","","","","","0","",""
"8262097","Sorcery Contested Realm","Arthurian Legends","Stone Rain","","","Exceptional","Near Mint","0.15","","1.3900","0.0800","","0","",""
"8262098","Sorcery Contested Realm","Arthurian Legends","Stone Rain","","","Exceptional","Lightly Played","","","1.5100","0.2000","","0","",""
"8262099","Sorcery Contested Realm","Arthurian Legends","Stone Rain","","","Exceptional","Moderately Played","","","","","","0","",""
"8262100","Sorcery Contested Realm","Arthurian Legends","Stone Rain","","","Exceptional","Heavily Played","","","","","","0","",""
"8262101","Sorcery Contested Realm","Arthurian Legends","Stone Rain","","","Exceptional","Damaged","","","","","","0","",""
"8262102","Sorcery Contested Realm","Arthurian Legends","Stone Rain (Foil)","","","Exceptional","Near Mint Foil","0.98","","2.2100","0.9000","","0","",""
"8262103","Sorcery Contested Realm","Arthurian Legends","Stone Rain (Foil)","","","Exceptional","Lightly Played Foil","","","6.9400","0.9500","","0","",""
"8262104","Sorcery Contested Realm","Arthurian Legends","Stone Rain (Foil)","","","Exceptional","Moderately Played Foil","","","","","","0","",""
"8262105","Sorcery Contested Realm","Arthurian Legends","Stone Rain (Foil)","","","Exceptional","Heavily Played Foil","","","","","","0","",""
"8262106","Sorcery Contested Realm","Arthurian Legends","Stone Rain (Foil)","","","Exceptional","Damaged Foil","","","","","","0","",""
"8262107","Sorcery Contested Realm","Arthurian Legends","Sugarplum Pixies","","","Exceptional","Near Mint","0.12","","1.4000","0.0900","","0","",""
"8262108","Sorcery Contested Realm","Arthurian Legends","Sugarplum Pixies","","","Exceptional","Lightly Played","","","1.5400","0.2300","","0","",""
"8262109","Sorcery Contested Realm","Arthurian Legends","Sugarplum Pixies","","","Exceptional","Moderately Played","","","","","","0","",""
"8262110","Sorcery Contested Realm","Arthurian Legends","Sugarplum Pixies","","","Exceptional","Heavily Played","","","","","","0","",""
"8262111","Sorcery Contested Realm","Arthurian Legends","Sugarplum Pixies","","","Exceptional","Damaged","","","","","","0","",""
"8262112","Sorcery Contested Realm","Arthurian Legends","Sugarplum Pixies (Foil)","","","Exceptional","Near Mint Foil","1.74","","2.8200","1.5100","","0","",""
"8262113","Sorcery Contested Realm","Arthurian Legends","Sugarplum Pixies (Foil)","","","Exceptional","Lightly Played Foil","","","7.6400","1.6500","","0","",""
"8262114","Sorcery Contested Realm","Arthurian Legends","Sugarplum Pixies (Foil)","","","Exceptional","Moderately Played Foil","","","","","","0","",""
"8262115","Sorcery Contested Realm","Arthurian Legends","Sugarplum Pixies (Foil)","","","Exceptional","Heavily Played Foil","","","","","","0","",""
"8262116","Sorcery Contested Realm","Arthurian Legends","Sugarplum Pixies (Foil)","","","Exceptional","Damaged Foil","","","","","","0","",""
"8262117","Sorcery Contested Realm","Arthurian Legends","Swindler Troupe","","","Ordinary","Near Mint","0.06","","1.3300","0.0200","","0","",""
"8262118","Sorcery Contested Realm","Arthurian Legends","Swindler Troupe","","","Ordinary","Lightly Played","","","1.4600","0.1500","","0","",""
"8262119","Sorcery Contested Realm","Arthurian Legends","Swindler Troupe","","","Ordinary","Moderately Played","","","","","","0","",""
"8262120","Sorcery Contested Realm","Arthurian Legends","Swindler Troupe","","","Ordinary","Heavily Played","","","","","","0","",""
"8262121","Sorcery Contested Realm","Arthurian Legends","Swindler Troupe","","","Ordinary","Damaged","","","","","","0","",""
"8262122","Sorcery Contested Realm","Arthurian Legends","Swindler Troupe (Foil)","","","Ordinary","Near Mint Foil","0.87","","2.0600","0.7500","","0","",""
